timestamp,latitude,longitude,day_of_week,is_weekend,hour,minute,activity,place_id,place_label,month,hour_sin,hour_cos,dow_sin,dow_cos,time_block,place_id_encoded
2024-03-01 03:25:00,19.113266,72.870057,4,False,3,25,stationary,0,home,3,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 03:30:00,19.113679,72.869844,4,False,3,30,stationary,0,home,3,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 03:35:00,19.113077,72.869978,4,False,3,35,stationary,0,home,3,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 03:40:00,19.113736,72.869367,4,False,3,40,stationary,0,home,3,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 03:45:00,19.113459,72.869779,4,False,3,45,stationary,0,home,3,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 03:50:00,19.113616,72.869612,4,False,3,50,stationary,0,home,3,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 03:55:00,19.113569,72.869624,4,False,3,55,stationary,0,home,3,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 04:00:00,19.113646,72.870141,4,False,4,0,stationary,0,home,3,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 04:05:00,19.11283,72.869629,4,False,4,5,stationary,0,home,3,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 04:10:00,19.113653,72.869789,4,False,4,10,stationary,0,home,3,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 04:15:00,19.113488,72.869173,4,False,4,15,stationary,0,home,3,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 04:20:00,19.113698,72.870218,4,False,4,20,stationary,0,home,3,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 04:25:00,19.11314,72.869959,4,False,4,25,stationary,0,home,3,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 04:30:00,19.113501,72.869682,4,False,4,30,stationary,0,home,3,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 04:35:00,19.113284,72.8696,4,False,4,35,stationary,0,home,3,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 04:40:00,19.11399,72.869875,4,False,4,40,stationary,0,home,3,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 04:45:00,19.11412,72.870053,4,False,4,45,stationary,0,home,3,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 04:50:00,19.113732,72.870223,4,False,4,50,stationary,0,home,3,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 04:55:00,19.113732,72.869948,4,False,4,55,stationary,0,home,3,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 05:00:00,19.113511,72.86972,4,False,5,0,stationary,0,home,3,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 05:05:00,19.113391,72.869997,4,False,5,5,stationary,0,home,3,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 05:10:00,19.113247,72.869935,4,False,5,10,stationary,0,home,3,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 05:15:00,19.113543,72.870051,4,False,5,15,stationary,0,home,3,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 05:20:00,19.113825,72.870246,4,False,5,20,stationary,0,home,3,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 05:25:00,19.113819,72.869228,4,False,5,25,stationary,0,home,3,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 05:30:00,19.11358,72.869348,4,False,5,30,stationary,0,home,3,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 05:35:00,19.113445,72.870153,4,False,5,35,stationary,0,home,3,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 05:40:00,19.113791,72.86949,4,False,5,40,stationary,0,home,3,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 05:45:00,19.113296,72.86971,4,False,5,45,stationary,0,home,3,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 05:50:00,19.113235,72.869499,4,False,5,50,stationary,0,home,3,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 05:55:00,19.113694,72.870047,4,False,5,55,stationary,0,home,3,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,night,4
2024-03-01 06:00:00,19.113783,72.869013,4,False,6,0,stationary,0,home,3,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 06:05:00,19.113691,72.869722,4,False,6,5,stationary,0,home,3,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 06:10:00,19.113724,72.870185,4,False,6,10,stationary,0,home,3,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 06:15:00,19.112981,72.869523,4,False,6,15,stationary,0,home,3,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 06:20:00,19.113777,72.869226,4,False,6,20,stationary,0,home,3,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 06:25:00,19.114043,72.869811,4,False,6,25,stationary,0,home,3,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 06:30:00,19.113854,72.869529,4,False,6,30,stationary,0,home,3,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 06:35:00,19.113844,72.870021,4,False,6,35,stationary,0,home,3,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 06:40:00,19.11367,72.86977,4,False,6,40,stationary,0,home,3,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 06:45:00,19.113681,72.869441,4,False,6,45,stationary,0,home,3,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 06:50:00,19.113556,72.869654,4,False,6,50,stationary,0,home,3,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 06:55:00,19.113715,72.87,4,False,6,55,stationary,0,home,3,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 07:00:00,19.113282,72.869662,4,False,7,0,stationary,0,home,3,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 07:05:00,19.114044,72.869477,4,False,7,5,stationary,0,home,3,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 07:10:00,19.113353,72.869761,4,False,7,10,stationary,0,home,3,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 07:15:00,19.113853,72.869703,4,False,7,15,stationary,0,home,3,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 07:20:00,19.113999,72.869957,4,False,7,20,stationary,0,home,3,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 07:25:00,19.113853,72.869866,4,False,7,25,stationary,0,home,3,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 07:30:00,19.114298,72.869638,4,False,7,30,stationary,0,home,3,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 07:35:00,19.112999,72.870181,4,False,7,35,stationary,0,home,3,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 07:40:00,19.113463,72.869732,4,False,7,40,stationary,0,home,3,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 07:45:00,19.113993,72.869219,4,False,7,45,stationary,0,home,3,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 07:50:00,19.113225,72.86922,4,False,7,50,stationary,0,home,3,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 07:55:00,19.113362,72.869832,4,False,7,55,stationary,0,home,3,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 08:00:00,19.113757,72.869783,4,False,8,0,stationary,0,home,3,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 08:05:00,19.113176,72.869007,4,False,8,5,stationary,0,home,3,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 08:10:00,19.113616,72.869558,4,False,8,10,stationary,0,home,3,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 08:15:00,19.113738,72.869911,4,False,8,15,stationary,0,home,3,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 08:20:00,19.113641,72.869928,4,False,8,20,stationary,0,home,3,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 08:25:00,19.113669,72.869859,4,False,8,25,stationary,0,home,3,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 08:30:00,19.113389,72.869646,4,False,8,30,stationary,0,home,3,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 08:35:00,19.113659,72.869946,4,False,8,35,stationary,0,home,3,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 08:40:00,19.113482,72.869856,4,False,8,40,stationary,0,home,3,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 08:45:00,19.11352,72.869665,4,False,8,45,stationary,0,home,3,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 08:50:00,19.113849,72.869102,4,False,8,50,stationary,0,home,3,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 08:55:00,19.113211,72.869255,4,False,8,55,stationary,0,home,3,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 09:00:00,19.1129,72.869497,4,False,9,0,stationary,0,home,3,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 09:05:00,19.113825,72.869615,4,False,9,5,stationary,0,home,3,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 09:10:00,19.113659,72.870027,4,False,9,10,stationary,0,home,3,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 09:15:00,19.113998,72.869679,4,False,9,15,stationary,0,home,3,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 09:20:00,19.114006,72.869728,4,False,9,20,stationary,0,home,3,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 09:25:00,19.113349,72.869522,4,False,9,25,stationary,0,home,3,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 09:30:00,19.113156,72.869434,4,False,9,30,stationary,0,home,3,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 09:35:00,19.113493,72.869941,4,False,9,35,stationary,0,home,3,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 09:40:00,19.114116,72.869285,4,False,9,40,stationary,0,home,3,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 09:45:00,19.113718,72.869388,4,False,9,45,stationary,0,home,3,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 09:50:00,19.113742,72.869661,4,False,9,50,stationary,0,home,3,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 09:55:00,19.113051,72.869978,4,False,9,55,stationary,0,home,3,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 10:00:00,19.113418,72.86954,4,False,10,0,stationary,0,home,3,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 10:05:00,19.113279,72.869504,4,False,10,5,stationary,0,home,3,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 10:10:00,19.113728,72.869643,4,False,10,10,stationary,0,home,3,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 10:15:00,19.113699,72.869809,4,False,10,15,stationary,0,home,3,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 10:20:00,19.113996,72.869597,4,False,10,20,stationary,0,home,3,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 10:25:00,19.113157,72.87002,4,False,10,25,stationary,0,home,3,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 10:30:00,19.113501,72.870034,4,False,10,30,stationary,0,home,3,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 10:35:00,19.113715,72.869661,4,False,10,35,stationary,0,home,3,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 10:40:00,19.113705,72.870285,4,False,10,40,stationary,0,home,3,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 10:45:00,19.114223,72.869721,4,False,10,45,stationary,0,home,3,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 10:50:00,19.113648,72.870023,4,False,10,50,stationary,0,home,3,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 10:55:00,19.113346,72.8698,4,False,10,55,stationary,0,home,3,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 11:00:00,19.113592,72.869794,4,False,11,0,stationary,0,home,3,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 11:05:00,19.11335,72.869223,4,False,11,5,stationary,0,home,3,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 11:10:00,19.112978,72.869365,4,False,11,10,stationary,0,home,3,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 11:15:00,19.113462,72.869612,4,False,11,15,stationary,0,home,3,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 11:20:00,19.114181,72.870032,4,False,11,20,stationary,0,home,3,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 11:25:00,19.113311,72.869804,4,False,11,25,stationary,0,home,3,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 11:30:00,19.113478,72.869615,4,False,11,30,stationary,0,home,3,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 11:35:00,19.113656,72.869886,4,False,11,35,stationary,0,home,3,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 11:40:00,19.113498,72.870019,4,False,11,40,stationary,0,home,3,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 11:45:00,19.113257,72.869702,4,False,11,45,stationary,0,home,3,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 11:50:00,19.114379,72.869767,4,False,11,50,stationary,0,home,3,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 11:55:00,19.11403,72.869727,4,False,11,55,stationary,0,home,3,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,morning,4
2024-03-01 12:00:00,19.113774,72.869683,4,False,12,0,stationary,0,home,3,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,afternoon,4
2024-03-01 12:05:00,19.113549,72.869466,4,False,12,5,stationary,0,home,3,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,afternoon,4
2024-03-01 12:10:00,19.113729,72.869445,4,False,12,10,stationary,0,home,3,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,afternoon,4
2024-03-01 12:15:00,19.1138,72.870026,4,False,12,15,stationary,0,home,3,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,afternoon,4
2024-03-01 12:20:00,19.11371,72.869614,4,False,12,20,stationary,0,home,3,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,afternoon,4
2024-03-01 12:25:00,19.113736,72.869607,4,False,12,25,stationary,0,home,3,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,afternoon,4
2024-03-01 12:30:00,19.113881,72.869151,4,False,12,30,stationary,0,home,3,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,afternoon,4
2024-03-01 12:35:00,19.113499,72.869103,4,False,12,35,stationary,0,home,3,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,afternoon,4
2024-03-01 12:40:00,19.113151,72.870109,4,False,12,40,stationary,0,home,3,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,afternoon,4
2024-03-01 12:45:00,19.113869,72.869484,4,False,12,45,stationary,0,home,3,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,afternoon,4
2024-03-01 12:50:00,19.113149,72.868811,4,False,12,50,stationary,0,home,3,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,afternoon,4
2024-03-01 12:55:00,19.113437,72.870426,4,False,12,55,stationary,0,home,3,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,afternoon,4
2024-03-01 13:00:00,19.11373,72.869532,4,False,13,0,stationary,0,home,3,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,afternoon,4
2024-03-01 13:05:00,19.11374,72.869232,4,False,13,5,stationary,0,home,3,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,afternoon,4
2024-03-01 13:10:00,19.113511,72.86973,4,False,13,10,stationary,0,home,3,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,afternoon,4
2024-03-01 13:15:00,19.113574,72.869937,4,False,13,15,stationary,0,home,3,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,afternoon,4
2024-03-01 13:20:00,19.113703,72.8699,4,False,13,20,stationary,0,home,3,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,afternoon,4
2024-03-01 13:25:00,19.113393,72.869969,4,False,13,25,stationary,0,home,3,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,afternoon,4
2024-03-01 13:30:00,19.114089,72.869409,4,False,13,30,stationary,0,home,3,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,afternoon,4
2024-03-01 13:35:00,19.113334,72.870101,4,False,13,35,stationary,0,home,3,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,afternoon,4
2024-03-01 13:40:00,19.113543,72.870121,4,False,13,40,stationary,0,home,3,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,afternoon,4
2024-03-01 13:45:00,19.113467,72.870137,4,False,13,45,stationary,0,home,3,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,afternoon,4
2024-03-01 13:50:00,19.113639,72.869777,4,False,13,50,stationary,0,home,3,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,afternoon,4
2024-03-01 13:55:00,19.114069,72.869591,4,False,13,55,stationary,0,home,3,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,afternoon,4
